,text,label,label_num
822,program internet gratis ganjar bawa banyak maslahat salah satu bidang didik ada fasilitas internet rata mudah cepat buat ajar lebih kreasi kembang bakat minat bantu oleh sumber informasi tambah literasi tahu ganjarmahfud2024,Sosial Budaya,6
823,gagas pak anies baswedan soal film indonesia lokomotif maju industri kreatif indonesia kek baru beliau program detail soal film,Ekonomi,5
824,pak ani dana apbd dki 80 bagaimana polusi jakarta anies jawab argumen dasar data pak prabowo lama 5 thn anggar tahan 700 guna apa serang personal buka rahasia negara nd,Politik,1
825,survei media bloomberg laku bisnis tolak politik dinasti jokowi lebih dukung pak anies baswedan ganti jokowi,Politik,1
826,calon presiden ri urut 3 ganjar pranowo janji juang jaga konstitusi atur dasar negara segala bentuk pelanggaranganjarpranowopilihanumat,Ideologi,4
827,orang abah sosok tua humble hangat ayom mau dengar bagi nasihat guru jadi tempat curhat gelisah ubah jadi semangat positif sosok anies baswedan kini abah milenial,Sosial Budaya,6
828,hutan babat habitat orangutan rusak kayu hilang ntah uang rakyat triliun buang sia food estate psn gagal nyata kelen mau tutup mata bukti ketidakbecusan jokowi prabowo kelola negara lawan,Sumber Daya Alam,0
829,pak tegas nyata komitmen berantas korupsi acara paku integritas kpk rabu 171 malam prabowogibran2024menang bersamaindonesiamaju,Politik,1
830,fyi honorer kontrak jakarta kki guru gaji umr jakarta ka program sebut gagas masa pimpin pak anies tahu cuman jakarta berani gaji honorer guru gede,Politik,1
831,pimpin sejati mampu dengar paham ingin rakyat sosok ganjar pranowo paham betul butuh rakyat bagai kalang baik muda maupun tua l3bihbaik,Demografi,2
832,kuliah gratis dampak semua anak baik tinggal kota maupun pelosok makan siang gratis sulit terap dalam internet gratis buat anakanak malah suka main game mager kurang aktivitasfisik,Geografi,7
833,ganjar mahfud bangun sinergi antarnegara asean cipta stabilitas g3opolitik saling untung ganda sejahtera raih makmur lanjut ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
834,politikus senior dukung ganjarmahfud aniesmuhaimin kian kerap kampanye lawan manuver jokowi prabowo gibran baca lengkap tempo digital premium,Politik,1
835,sangat ganggu kampanye susu sapi prabowogibran alas 1 mentah bijak gizi perintah baik kampanye gizi imbang 2 bangkit kampanye gizi kuno empat sehat lima sempurna tinggal,Politik,1
836,bismillah masyaallah tabaraqallah doa munajat menang anies baswedan muhaimin iskandar ubah indonesia lebih baik moga allah qobulkan aamiin aminindonesialebihbaik,Politik,1
837,tisik tanda tanda alam semesta pilpres 2024 benar alam semesta isyarat anies baswedan menang pilpres paslon02wajibdidiskualifikasi paslon02wajibdidiskualifikasi,Sosial Budaya,6
838,dukung khofifah repot mesin politik pkb kubu amin gantung mesin politik jaring pesantren amp masyarakat nahdliyin tekan makin besar elit urus pbnu rasa jalan dng imin,Politik,1
839,program pak anies bapak gw akhir bikin sumur resap rumah plus bikin banjir rumah air hujan jatuh rumah keluar rumah terus kata proses bibit air sumur supya abis air sumur bentuk sustainability ceuna,Sumber Daya Alam,0
840,cukup liat track recordnya ganjar pranowo mahfud md udah yakin banget deh ganjar pranowo mahfud mdmahfudrebound ganjar pranowo mahfud mdpranowopilihanumat jnk,Politik,1
841,live desak anies ambon desakanies ubahbareng aminajadulu ambon malu,Politik,1
842,pimpin tahu cara pasang ganjar pranowo mahfud md ajak guru tinggi buat program edukatif inovatif maju sama ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
843,catat pasang caprescawapres ganjarmahfud beli alat utama sistem senjata alutsista baru utang bila pilih pilpres 2024 sesuai arah presiden indonesia tak beli alutsista bekas ganjarmahfud2024 ganjarmahfudm3nang l3bihbaik,Pertahanan dan Keamanan,3
844,momen capresku jenguk rawan ganjarmahfud korban aniaya oknum tni korban slamet andono cerita diri seret jalan raya bawa masuk markas batalyon 408 kemudian situ pukul 5 oknum tni miris ganjarmahfud2024,Pertahanan dan Keamanan,3
845,video capres nomor urut 1 tunjuk diri bingung dapat tanya etalase sempat viral media sosial anies cerita momen lucu sebut download metrotvxtend sekarang play store app store pilpres2024 pemilu2024 aniesbaswedan,Politik,1
846,pak anies presiden punya visi mampu maju tani,Sumber Daya Alam,0
847,percaya tuhan percaya prabowo ngomong humanity religion dukung jahat ham,Ideologi,4
848,raih 462 persen hasil survei prabowogibran unggul gresiklamongan,Politik,1
849,selamat demokrasi indonesia tolak prabowo gibran mahasiswa ui uin turun ajak masyarakat tolak prabowo gibran prabowo langgar ham berat gibran anak haram konstitusi kpubawaslukacungrezim kpubawaslukacungrezim,Politik,1
850,pak anies baswedan dapat standing ovation kadin masa ken punya presiden paket komplit yuk pilih rasional,Politik,1
851,respect tim pak anies anggap etis langsung lurus tempat calon jelas langgar etis purapura jadi apaapa masalah selesai bukan bikin masalah buat negara,Politik,1
852,eh pesan pak erick thohir prabowo pak terus dong jaga toleransi agama indonesia biar tetep rukun bareng tetep padu satu ettitiptoleransike02 titipkankerukunan utkindonesia,Sosial Budaya,6
853,awal tahun 2024 partai perindo ada bazar murah layan sehat gratis sama capres ganjar pranowo hadir ribu massa gor satria semarang jawa tengah juang sejahtera rakyat kecil,Politik,1
854,capres ganjar pranowo pimpin paham praktek korupsi rugi semua lapis masyarakatganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
855,prabowo tuju kerja sama indonesia tampil piala dunia indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Politik,1
856,2 gambar jawab tuding jakarta bakal nasib suriah bang anies jabat gw kristen sejak 2017 dukung penuh bang anies phobia minoritas timbul akibat glorifikasi ahok,Sosial Budaya,6
857,pilih 03 toleransi makin jaga negara pedoman pancasila toleransi beda junjung tinggi ganjarmahfud pasti sulit izin diri rumah ibadah agama apa aku negara,Sosial Budaya,6
858,kira joged joged hebat nyata nyambung gara gara terlalu nilai orang joged jargon jargon penting ganjar pranowo rasional taktis mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 perempuan maju,Politik,1
859,dukung semua kalang momentum besar buat prabowogibran jelassama02 dukungantulus untuk02,Politik,1
860,program capres ganjar pranowo tawar solusi inovatif buat bikin ekonomi desa tetep kembang jnk ganjarpranowopilihanumat,Ekonomi,5
861,capres cawapres ganjar pranowo mahfud md pimpin selalu dengar suara rakyat jn18d1 jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
862,berapa harga per meter kubik air bersih jakarta erah anis 32 ribu 3 rb 25 1050m lalu prabowo kasih tandon laku se dki ngacaaa andrerosiade,Ekonomi,5
863,salut program kerja pak ganjarmahfud gue dukung banget lanjutgansemuakerja mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 buruh naik kelas,Politik,1
864,penguin siap catat aksi anti korupsi ganjar mahfud mantap ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
865,momen capresku jenguk rawan ganjarmahfud korban aniaya oknum tni korban slamet andono cerita diri seret jalan raya bawa masuk markas batalyon 408 kemudian situ pukul 5 oknum tni miris ganjarmahfud2024,Pertahanan dan Keamanan,3
866,makna kolaborasi kacamata anies baswedan malam cerita makna kolaborasi jadi city branding kota pak kolaborasi sejati bukan konsep asing baru kenal bangsa indonesia buah utas,Sosial Budaya,6
867,yakin banget dunia didik pak ganjar maju rata,Sosial Budaya,6
868,santri prestasi punya peluang emas program magang bumn ganjar pranowo buka jalan sukses santrimasadepanganjarpranowopilihanumat ganjarmahfudrebound jnk,Sosial Budaya,6
869,prajurit pilar tahan hormat garagara prabowo kodekita08 menatamasadepan,Pertahanan dan Keamanan,3
870,percaya rakyat prabowo makin kuat 02menangkanhatirakyat kitaselaluada untukpragibs,Politik,1
871,mahfud md bawa semangat dwi tunggal masa kini sama ganjar cerita inspirasi buat buat lebih indonesia jn19ax jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
872,mau dengar banyak masuk harap bantu rakyat beri solusi masalh hadap ganjarl3bihbaik setia dukung ganjar,Politik,1
873,anies baswedan solusi stunting bukan makan siang abah anies deserve better indonesia people deserve better,Politik,1
874,pilih berangan jokowi tom lembong percaya anies saat ubah,Politik,1
875,anies makin eks platform tik tok indikasi mampu serap akomodasi aspirasi generasi z kaum muda,Ideologi,4
876,pak anies mancing nanya nilai kerja menhan sungguh kolaborasi apik buat el gemoy laba h,Politik,1
877,sekali mas ingat penting sejahtera prajurit tengah tinggi anggar menteri tahan mesti pak jawab debat kemarin aminajadulu mardanidpr,Pertahanan dan Keamanan,3
878,jelang tengah malam aku mau ucap terima kasih banyak bapak prabowo awal aku mau apatis putus terlalu ikut bahas pilpres kali bahkan aku rela periode lanjut pimpin prabowo sekadar jadi pilih bukan dukung kan penasaran pimpin prabowo berkalikali ikut pilpres aku beri suara bentuk dukung buka sempat beliau pimpin negeri ramai bahas langgar etik mk mulai aku ketrigger cari tahu semua informasi deklarasi buah tweet serah pilih siapa asal bukan 02 aku renung jenak akhir gerak cari tahu lebih banyak pikir tak adil rasa berstatemen cari tahu lebih pasang calon lain aku golput pilpres kali cari tahu menimbangnimbang nilainilai hakhak juang lebih condong anies baswedan padahal belum aku tak pernah hitung anies baswedan pikir pilpres kali tarung prabowo ganjar makin cari tahu lebih makin cocok aku anies akhir putus dukung dukung bukan sekadar pilih putus bicara anies sosial media menjelekjelekkan salah satu paslon aku bukan dukung anies garis keras aku orang ganggu tentang langgar etik kemudian gerak cari tahu akhir condong salah satu paslon tentu makin sini salah satu paslon makin resah tindaktanduknya bahkan indikasi guna kuasakuasa negara mulai presiden pejabatpejabat lain gatal aku komentar aku peduli pilpres kali ketrigger prilaku niretika salah satu paslon aku tak kuasa aku mau ucap terima kasih banyak bapak prabowo karena aku sekarang cari tahu lebih banyak informasiinformasi kait milu akhir berani suara suara pilih ungkap ketidaksukaanku atas pelanggaranpelanggaran jadi sekali aku bukan dukung garis gas anies baswedan aku hadir paslon laku langgar etik kuasa negeri selamat malam,Ideologi,4
879,sangat ganggu kampanye susu sapi prabowogibran alas 1 mentah bijak gizi perintah baik kampanye gizi imbang 2 bangkit kampanye gizi kuno empat sehat lima sempurna tinggal,Sosial Budaya,6
880,serang ganjar memang tak pernah habis semua serang ganjar patah guna data fakta baru serang jokowi sindir ganjar kena kondisi jalan rusak jateng ganjarmahfud2024,Politik,1
881,netizen geger haikal hassan guna politik identitas jatuh dukung anies aku tolak larang masuk masjid warganet sebut masjid masjid mana larang jangan buat fitnah laknat kutuk,Politik,1
882,aktivis 98 geram kampanye anies jegal dinasti pak lurah sembunyi tuju kursi presiden,Politik,1
883,anies bakal bangun 11 stadion sepak bola jis iklim kompetisi sehat,Ekonomi,5
884,pesan putra papua anies baswedan pak aku titip masa depan papua bapak,Sosial Budaya,6
885,program ganjar pranowo bawa harap baru bangkit ekonomi desadesaganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
886,benar dulu prof mahfud bilang tolak pasang anies koalisi dukung bubar sedikit dukung anies pandang negatif mahfud tolak posisi lihat diri mahfud tulus khas orang madura,Politik,1
887,isu tarik pas desak anies tadi reaktivasi jalur kereta api sumbar jalan bukittinggi sempit full sama kendara mobil pas mudik hari raya macet gilagilaan butuh alternatif transportasi jalur kereta api bikin wisata sumbar makin nyaman,Sumber Daya Alam,0
888,ganjarmahfud layak dapat apresiasi atas bijak kuliah gratis jadi contoh positif cipta tara didik ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
889,paslon 03 ganjar pranowo calon pimpin peduli sama tani kuota pupuk tambah buat tani lebih bagus ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi,5
890,anies sebut tuju awal uu cipta kerja cipta lapang kerja capai sasar uu justru sulit buruh,Politik,1
891,ganjar pranowo minta konflik wadas bahas debat cawapres lingkung hidup pekan depan temponasional,Sosial Budaya,6
892,maksud ggr anies bilang ngapain beli alutista bekas nah dibales prabowo dimana2 alutista penting susah apalg apabila suatu serangancontohnya gaza palestina alutista ada maksud beliau gitu aku tangkep,Pertahanan dan Keamanan,3
893,tema lingkung hidup kan debat cawapres dua lebih seru ganjar sendiri bahas coba liat berani nyenggol hmm,Politik,1
894,007koteka mohmahfudmd janji tinggal janji bibir ganjar mahfud hebat coblos3 3gm ganjarmahfudm3nangdebat debatcapres,Politik,1
895,rawan kakek tantrum mabuk provokasi acara rawan ganjarmahfudu purwokerto banyumas ikut fakta ricuh jadi usai konser musik tajuk pesta rakyat ganjarmahfud gor satria purwokerto kabupaten banyumas jawa tengah kamis 1112024 1 awal konser hadir ndx aka tipe x hadir lebih 40000 simpatisan ganjarmahfud jalan lancar 2 dukung kakek tantrum susup acara rawan ganjar kondisi mabuk provokasi teriak capres tantrum bawa senjata tumpul upa kunci leter 3 3 provokator sempat mau amuk massa untung aman satgas tiga orang provokasi mau massa kemudian lindung satgas tiga orang satu bawa miras satu bawa kunci leter bawa posko kata sadewo wartawan jumat 1212024 4 sama jadi provokasi titik satgas lantas tuju titik sebut aman provokator posko tinggal satu satgas orang pihak luar kemudian lima orang datang posko minta orang lepas jadi ribut ujar sadewo tolakcaprestantrum,Pertahanan dan Keamanan,3
896,pak sby turun gunung aceh sama mas ahy pak prabowo lvr pdemokrat agusyudhoyono demokrat peduli,Politik,1
897,request ganti wakil ngga sejak pak prabowo ngumumin wakil anak r1 aku pindah haluan pak anies makin suka beliau beliau ngejelasin ttg visi misi sosmed makin suka l,Ekonomi,5
898,anies bandung spirit ganjar dekolonisasi prabowo tak punya tahan kuat lindas gaza,Pertahanan dan Keamanan,3
899,ratus purnawirawan tnipolri hadir konsolidasi nasional menang aniesmuhaimin amin akademi bela negara abn partai nasdem banyak 400 purnawirawan tnipolri hadir unduk dedikasi masa pensiun menang amin presiden 2024 itstime partainasdem restorasiindonesia gerakanperubahan,Politik,1
900,semangat dedikasi prabowo jadi inspirasi banyak orang 02menangkanhatirakyat kitaselaluada untukpragibs,Politik,1
901,sorong papua pak anies unjung masjid amp yayasan islamic center hj aliyyah baswedan diri sejak 2009 ibu pak anies bangun atas batu datang gaza lumur darah suhada palestina,Sosial Budaya,6
902,kak beliau pernah jawab tanya rohingya desak anies,Politik,1
903,hasil karya pak anies hasil luncur jaklingko transportasi aman jakarta nyaman murahsemoga terap daerah indonesia jaklingkoanies angkotmurah,Ekonomi,5
904,calon presiden capres nomor urut 3 ganjar pranowo pasti layan internet super cepat gratis rata seluruh wilayah indonesia lalu program gratisin diri pilih presiden republik indonesia program harap tingkat kualitas didik bantu ekonomi lokal masuk sektor umkm sahabatganjar ganjarmahfud2024 satset pastilebihbaik satsetlebihbaik,Ekonomi,5
905,double minoritas mau pilih anies gin udah luar nalar bebas bikin utas lucu justru repliesnya udah capek capek serius double minoritas mau pilih anies kasih sempat tebus dosa eh serang sama dukung bubar,Demografi,2
906,masyarakat adat sabang hingga merauke etnis melayu china papua bugis jawa anies tarik masuk prinsip tara,Demografi,2
907,banjir dki emang bukti kurang signifikan era anies,Sosial Budaya,6
908,bukan pak prabowo nantangin bahas data buka 340ribu ha tanah prajurit punya rumah dinas rencana serap anggar optimal data indeks publik ukur tahan turun apa rahasia bingung gw narasi mau bangun gimana,Politik,1
